OBJECTID,ASSETID,CONDITION,TYPE,Roadname,SECTIONID,Length (ft),Length (mi),BACKIMAGE,VIEWER,IntVIEWER
1148,SW1149,GOOD,CONCRETE,S Wilton DR,s4229,185.59,0.035,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_001763.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/1763,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/1763
6244,SW6272,FAIR,CONCRETE,S Wilton DR,s4229,241.37,0.046,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_001251.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/1251,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/1251
2407,SW2410,GOOD,CONCRETE,S Winfield RD,t4227,298.68,0.057,http://98.103.168.235/Bloomington/120417/1/Back/ladybug_panoramic_003437.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/1/image/3437,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/1/image/3437
2596,SW2599,GOOD,CONCRETE,S Winfield RD,t4227,30.48,0.006,http://98.103.168.235/Bloomington/120417/1/Back/ladybug_panoramic_003953.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/1/image/3953,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/1/image/3953
6250,SW6278,GOOD,CONCRETE,S Winfield RD,t4227,214.59,0.041,http://98.103.168.235/Bloomington/120417/1/Back/ladybug_panoramic_003422.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/1/image/3422,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/1/image/3422
2408,SW2411,GOOD,CONCRETE,S Winfield RD,t4315,538.29,0.102,http://98.103.168.235/Bloomington/120417/1/Back/ladybug_panoramic_003510.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/1/image/3510,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/1/image/3510
2612,SW2615,GOOD,CONCRETE,S Winfield RD,t4315,219.88,0.042,http://98.103.168.235/Bloomington/120417/1/Back/ladybug_panoramic_003557.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/1/image/3557,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/1/image/3557
2318,SW2321,GOOD,CONCRETE,S Wingfield DR,rcl241,167.49,0.032,http://98.103.168.235/Bloomington/120417/4/Back/ladybug_panoramic_001687.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/4/image/1687,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/4/image/1687
2319,SW2322,GOOD,CONCRETE,S Wingfield DR,rcl241,304.23,0.058,http://98.103.168.235/Bloomington/120417/4/Back/ladybug_panoramic_001710.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/4/image/1710,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/4/image/1710
2317,SW2320,GOOD,CONCRETE,S Wingfield DR,rcl242,108.11,0.02,http://98.103.168.235/Bloomington/120417/4/Back/ladybug_panoramic_001614.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/4/image/1614,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/4/image/1614
6257,SW6285,GOOD,CONCRETE,S Wingfield DR,rcl242,107.54,0.02,http://98.103.168.235/Bloomington/120417/4/Back/ladybug_panoramic_001735.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/4/image/1735,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/4/image/1735
3851,SW3858,GOOD,CONCRETE,S Winridge CT,o447,179.35,0.034,http://98.103.168.235/Bloomington/120317/1/Back/ladybug_panoramic_001972.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120317/truck/0/session/1/image/1972,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120317/truck/0/session/1/image/1972
6127,SW6144,GOOD,CONCRETE,S Winridge CT,o447,179.63,0.034,http://98.103.168.235/Bloomington/120317/1/Back/ladybug_panoramic_001952.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120317/truck/0/session/1/image/1952,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120317/truck/0/session/1/image/1952
1501,SW1502,GOOD,CONCRETE,S Winslow Farm DR,rcl246,445.58,0.084,http://98.103.168.235/Bloomington/120217/5/Back/ladybug_panoramic_000985.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120217/truck/0/session/5/image/985,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120217/truck/0/session/5/image/985
1520,SW1521,GOOD,CONCRETE,S Winslow Farm DR,rcl246,475.85,0.09,http://98.103.168.235/Bloomington/120217/5/Back/ladybug_panoramic_001325.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120217/truck/0/session/5/image/1325,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120217/truck/0/session/5/image/1325
1734,SW1735,GOOD,CONCRETE,S Woodbine CT,t4329,254.49,0.048,http://98.103.168.235/Bloomington/120417/5/Back/ladybug_panoramic_004702.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/5/image/4702,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/5/image/4702
1738,SW1739,FAIR,CONCRETE,S Woodbine CT,t4329,247.02,0.047,http://98.103.168.235/Bloomington/120417/5/Back/ladybug_panoramic_004676.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/5/image/4676,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/5/image/4676
1826,SW1827,GOOD,CONCRETE,S Woodlawn AVE,r422,20.81,0.004,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000534.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/534,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/534
1828,SW1829,FAIR,CONCRETE,S Woodlawn AVE,r422,185.48,0.035,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000546.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/546,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/546
1829,SW1830,FAIR,CONCRETE,S Woodlawn AVE,r422,724.65,0.137,http://98.103.168.235/Bloomington/120817/1/Back/ladybug_panoramic_002361.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120817/truck/0/session/1/image/2361,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120817/truck/0/session/1/image/2361
1832,SW1833,FAIR,ASPHALT,S Woodlawn AVE,r431,189.5,0.036,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000307.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/307,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/307
1833,SW1834,FAIR,ASPHALT,S Woodlawn AVE,r431,25.31,0.005,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000337.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/337,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/337
1831,SW1832,GOOD,CONCRETE,S Woodlawn AVE,r431,147.6,0.028,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000305.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/305,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/305
1834,SW1835,FAIR,ASPHALT,S Woodlawn AVE,r432,25.87,0.005,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000340.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/340,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/340
1830,SW1831,GOOD,CONCRETE,S Woodlawn AVE,r433,231.88,0.044,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000618.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/618,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/618
3480,SW3487,GOOD,CONCRETE,S Woodlawn AVE,r4448,17.32,0.003,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_002550.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2550,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2550
3478,SW3485,FAIR,CONCRETE,S Woodlawn AVE,r4448,104.29,0.02,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_002543.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2543,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2543
3481,SW3488,FAIR,CONCRETE,S Woodlawn AVE,r4448,78.33,0.015,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_002557.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2557,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2557
3477,SW3484,POOR,CONCRETE,S Woodlawn AVE,r4448,251.79,0.048,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000291.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/291,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/291
3479,SW3486,POOR,CONCRETE,S Woodlawn AVE,r4448,12.89,0.002,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_002551.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2551,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2551
3500,SW3507,GOOD,CONCRETE,S Woodlawn AVE,r4449,98.33,0.019,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000277.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/277,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/277
3476,SW3483,FAIR,CONCRETE,S Woodlawn AVE,r4449,228.51,0.043,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_002734.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2734,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2734
3501,SW3508,POOR,CONCRETE,S Woodlawn AVE,r4449,115.91,0.022,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_002744.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2744,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2744
3502,SW3509,GOOD,CONCRETE,S Woodlawn AVE,r4450,139.17,0.026,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000253.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/253,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/253
3475,SW3482,FAIR,CONCRETE,S Woodlawn AVE,r4450,342.71,0.065,http://98.103.168.235/Bloomington/120717/5/Back/ladybug_panoramic_002555.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120717/truck/0/session/5/image/2555,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120717/truck/0/session/5/image/2555
3503,SW3510,FAIR,CONCRETE,S Woodlawn AVE,r4450,123.73,0.023,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000249.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/249,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/249
3472,SW3479,GOOD,CONCRETE,S Woodlawn AVE,r4452,48.57,0.009,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000225.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/225,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/225
3473,SW3480,GOOD,CONCRETE,S Woodlawn AVE,r4452,84.2,0.016,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000229.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/229,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/229
3474,SW3481,GOOD,CONCRETE,S Woodlawn AVE,r4452,58.75,0.011,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000237.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/237,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/237
3504,SW3511,GOOD,CONCRETE,S Woodlawn AVE,r4452,278.83,0.053,http://98.103.168.235/Bloomington/120717/5/Back/ladybug_panoramic_002905.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120717/truck/0/session/5/image/2905,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120717/truck/0/session/5/image/2905
3471,SW3478,GOOD,CONCRETE,S Woodlawn AVE,r4453,380.17,0.072,http://98.103.168.235/Bloomington/120717/4/Back/ladybug_panoramic_001299.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120717/truck/0/session/4/image/1299,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120717/truck/0/session/4/image/1299
3505,SW3512,FAIR,CONCRETE,S Woodlawn AVE,r4453,379.18,0.072,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000209.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/209,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/209
3466,SW3473,GOOD,CONCRETE,S Woodlawn AVE,r4571,11.15,0.002,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000169.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/169,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/169
3467,SW3474,GOOD,CONCRETE,S Woodlawn AVE,r4571,223.18,0.042,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000164.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/164,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/164
3468,SW3475,GOOD,CONCRETE,S Woodlawn AVE,r4571,73.22,0.014,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000173.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/173,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/173
3508,SW3515,FAIR,CONCRETE,S Woodlawn AVE,r4571,97,0.018,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_002838.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2838,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2838
3509,SW3516,FAIR,CONCRETE,S Woodlawn AVE,r4571,179.9,0.034,http://98.103.168.235/Bloomington/120417/5/Back/ladybug_panoramic_003300.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120417/truck/0/session/5/image/3300,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120417/truck/0/session/5/image/3300
3470,SW3477,GOOD,CONCRETE,S Woodlawn AVE,r4572,141.34,0.027,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_002813.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2813,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2813
3506,SW3513,GOOD,CONCRETE,S Woodlawn AVE,r4572,137.71,0.026,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_000189.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/189,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/189
3469,SW3476,FAIR,CONCRETE,S Woodlawn AVE,r4572,129.8,0.025,http://98.103.168.235/Bloomington/120717/4/Back/ladybug_panoramic_002311.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/120717/truck/0/session/4/image/2311,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/120717/truck/0/session/4/image/2311
3507,SW3514,FAIR,CONCRETE,S Woodlawn AVE,r4572,133.89,0.025,http://98.103.168.235/Bloomington/121217/2/Back/ladybug_panoramic_002827.jpg,http://98.103.168.235/serve/viewercurrent/viewer.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2827,http://192.168.1.200/serve/viewercurrent/viewerInside.html#/Bloomington/Back/date/121217/truck/0/session/2/image/2827
